year	month	day	dep_time	dep_delay	arr_time	arr_delay	carrier	tailnum	flight	origin	dest	air_time	distance	hour	minute
2013	2	23	1634	-6	2026	44	B6	N563JB	143	JFK	PBI	160	1028	16	34
2013	2	23	1638	43	1806	41	B6	N328JB	12	JFK	SYR	47	209	16	38
2013	2	23	1638	-2	1735	-19	B6	N183JB	1176	EWR	BOS	36	200	16	38
2013	2	23	1639	-1	1856	17	EV	N12996	4411	EWR	MEM	175	946	16	39
2013	2	23	1640	-5	1827	-24	EV	N713EV	4900	EWR	DTW	89	488	16	40
2013	2	23	1640	35	2019	68	B6	N641JB	157	JFK	MCO	150	944	16	40
2013	2	23	1643	-2	1814	-7	UA	N826UA	689	LGA	ORD	121	733	16	43
2013	2	23	1645	65	1817	63	9E	N8918B	4178	JFK	ROC	52	264	16	45
2013	2	23	1645	0	2006	1	AA	N327AA	181	JFK	LAX	351	2475	16	45
2013	2	23	1645	0	2035	35	B6	N729JB	185	JFK	SAN	349	2446	16	45
2013	2	23	1646	166	144	@	B6	N266JB	615	JFK	JAX	@	828	16	46
2013	2	23	1648	-7	2051	22	DL	N301NB	706	JFK	AUS	248	1521	16	48
2013	2	23	1648	-2	1806	-14	AA	N3GLAA	1790	JFK	BOS	31	187	16	48
2013	2	23	1651	11	2012	17	AA	N541AA	773	LGA	DFW	232	1389	16	51
2013	2	23	1651	121	1923	158	MQ	N922MQ	4172	JFK	CLE	88	425	16	51
2013	2	23	1652	-3	2045	15	VX	N622VA	413	JFK	LAX	356	2475	16	52
2013	2	23	1653	48	1917	85	9E	N936XJ	3459	JFK	BNA	146	765	16	53
2013	2	23	1655	-5	2046	10	DL	N709TW	127	JFK	LAX	344	2475	16	55
2013	2	23	1655	-5	2155	-9	DL	N3743H	329	JFK	SJU	184	1598	16	55
2013	2	23	1656	-4	2015	20	AA	N3EWAA	257	JFK	LAS	324	2248	16	56
2013	2	23	1656	11	1837	42	US	N949UW	1896	LGA	PHL	36	96	16	56
2013	2	23	1656	-4	1750	-20	WN	N203WN	1539	EWR	BWI	37	169	16	56
2013	2	23	1657	52	2052	88	9E	N901XJ	3325	JFK	DFW	227	1391	16	57
2013	2	23	1657	-8	2016	6	AA	N596AA	1905	EWR	DFW	234	1372	16	57
2013	2	23	1659	-6	2045	30	B6	N178JB	15	JFK	FLL	170	1069	16	59
2013	2	23	1700	0	2017	27	AA	N5CAAA	575	JFK	EGE	253	1747	17	0
2013	2	23	1701	9	2009	36	DL	N353NB	1715	LGA	MSY	226	1183	17	1
2013	2	23	1705	65	1834	64	9E	N919XJ	3453	JFK	BOS	32	187	17	5
2013	2	23	1706	-4	1923	11	US	N176UW	894	LGA	CLT	110	544	17	6
2013	2	23	1708	-7	2052	12	DL	N3759	1088	JFK	SAN	346	2446	17	8
2013	2	23	1708	-3	2007	-6	UA	N41140	1481	EWR	IAH	221	1400	17	8
2013	2	23	1709	9	1949	6	DL	N376NW	1499	LGA	ATL	127	762	17	9
2013	2	23	1709	39	1949	76	B6	N283JB	1085	JFK	CLT	103	541	17	9
2013	2	23	1709	24	1848	13	WN	N705SW	1923	EWR	STL	146	872	17	9
2013	2	23	1709	4	2032	17	UA	N24729	1705	LGA	IAH	242	1416	17	9
2013	2	23	1712	32	2020	68	EV	N15980	4178	EWR	ATL	161	746	17	12
2013	2	23	1712	-3	2003	-16	DL	N911DL	1585	LGA	MCO	144	950	17	12
2013	2	23	1712	12	2010	-5	UA	N47414	1630	EWR	MIA	163	1085	17	12
2013	2	23	1714	64	1854	83	9E	N8933B	3885	JFK	PHL	34	94	17	14
2013	2	23	1714	-6	2023	-17	AA	N5CGAA	1999	EWR	MIA	165	1085	17	14
2013	2	23	1714	14	2115	66	B6	N274JB	139	JFK	RSW	187	1074	17	14
2013	2	23	1714	9	2013	-2	UA	N37263	1721	EWR	LAX	340	2454	17	14
2013	2	23	1715	-1	1817	-9	EV	N12563	4373	EWR	DCA	44	199	17	15
2013	2	23	1716	-4	2023	-10	DL	N321US	1779	LGA	FLL	163	1076	17	16
2013	2	23	1716	86	1944	86	9E	N916XJ	3540	JFK	MSP	154	1029	17	16
2013	2	23	1720	-9	1924	-2	EV	N13968	4356	EWR	DAY	103	533	17	20
2013	2	23	1721	111	1949	144	MQ	N932MQ	4146	JFK	CMH	89	483	17	21
2013	2	23	1722	-3	2120	30	UA	N512UA	512	JFK	SFO	362	2586	17	22
2013	2	23	1723	-7	1923	34	B6	N564JB	74	JFK	BTV	46	266	17	23
2013	2	23	1723	-7	1935	12	US	N647AW	449	EWR	CLT	107	529	17	23
2013	2	23	1724	25	2149	65	9E	N917XJ	3375	JFK	SAT	272	1587	17	24
2013	2	23	1726	1	2004	69	MQ	N622MQ	4255	JFK	BNA	157	765	17	26
2013	2	23	1726	26	1914	34	MQ	N660MQ	4323	JFK	ORF	55	290	17	26
2013	2	23	1729	-1	2014	11	FL	N910AT	623	LGA	ATL	142	762	17	29
2013	2	23	1731	1	2139	53	B6	N583JB	359	JFK	BUR	353	2465	17	31
2013	2	23	1732	7	2125	45	AA	N3HMAA	145	JFK	SAN	369	2446	17	32
2013	2	23	1734	5	2112	23	AA	N383AA	543	JFK	MIA	162	1089	17	34
2013	2	23	1735	80	2005	90	9E	N905XJ	3383	JFK	DTW	92	509	17	35
2013	2	23	1737	12	2041	9	UA	N573UA	274	EWR	FLL	164	1065	17	37
2013	2	23	1738	8	2000	3	F9	N216FR	837	LGA	DEN	244	1620	17	38
2013	2	23	1739	29	2149	94	AA	N3HRAA	695	JFK	AUS	251	1521	17	39
2013	2	23	1740	20	1938	23	AA	N3AFAA	1351	JFK	ORD	129	740	17	40
2013	2	23	1740	15	2053	36	UA	N19136	1112	EWR	MCO	158	937	17	40
2013	2	23	1741	-4	2102	-15	DL	N3758Y	2323	JFK	PDX	314	2454	17	41
2013	2	23	1741	-4	2139	3	DL	N711ZX	31	JFK	SFO	341	2586	17	41
2013	2	23	1746	16	2112	48	B6	N597JB	9	JFK	MCO	148	944	17	46
2013	2	23	1748	3	2048	-29	UA	N14106	1127	EWR	SFO	337	2565	17	48
2013	2	23	1749	19	1931	35	B6	N516JB	36	JFK	ROC	50	264	17	49
2013	2	23	1749	-1	2045	4	B6	N625JB	527	EWR	MCO	148	937	17	49
2013	2	23	1750	-5	2104	16	B6	N653JB	547	EWR	PBI	168	1023	17	50
2013	2	23	1750	5	1915	-15	WN	N455WN	2046	EWR	MDW	115	711	17	50
2013	2	23	1753	58	1923	66	EV	N14902	4316	EWR	RIC	57	277	17	53
2013	2	23	1753	-7	1902	-31	EV	N716EV	5406	LGA	ROC	48	254	17	53
2013	2	23	1753	-7	2032	26	US	N523UW	373	JFK	CLT	107	541	17	53
2013	2	23	1755	-5	1902	-18	DL	N346NB	2282	LGA	PWM	40	269	17	55
2013	2	23	1757	37	1939	34	MQ	N835MQ	4479	LGA	RDU	74	431	17	57
2013	2	23	1758	-12	2109	-21	AA	N3HBAA	1611	LGA	MIA	164	1096	17	58
2013	2	23	1801	11	2141	11	UA	N474UA	265	EWR	PHX	316	2133	18	1
2013	2	23	1802	3	2058	4	B6	N651JB	391	LGA	MCO	150	950	18	2
2013	2	23	1803	11	2117	19	UA	N33264	1637	EWR	TPA	164	997	18	3
2013	2	23	1805	-5	1959	14	MQ	N736MQ	4484	LGA	BNA	147	764	18	5
2013	2	23	1806	3	1924	-19	UA	N405UA	446	EWR	ORD	111	719	18	6
2013	2	23	1807	-3	2145	18	B6	N598JB	217	JFK	LGB	345	2465	18	7
2013	2	23	1807	-3	1958	3	WN	N407WN	2330	LGA	BNA	139	764	18	7
2013	2	23	1809	-6	1953	3	9E	N8839E	4277	JFK	ORF	53	290	18	9
2013	2	23	1814	-15	2041	9	US	N171US	1973	EWR	CLT	111	529	18	14
2013	2	23	1816	1	2100	20	9E	N922XJ	3542	JFK	MSP	153	1029	18	16
2013	2	23	1816	-4	2128	-22	AA	N3JFAA	119	EWR	LAX	344	2454	18	16
2013	2	23	1816	1	2111	-14	AS	N403AS	7	EWR	SEA	313	2402	18	16
2013	2	23	1817	107	2145	143	UA	N667UA	380	EWR	IAH	216	1400	18	17
2013	2	23	1819	44	2223	68	B6	N531JB	179	JFK	PHX	321	2153	18	19
2013	2	23	1820	17	1959	38	B6	N203JB	1307	JFK	IAD	56	228	18	20
2013	2	23	1822	142	2146	141	AA	N3CMAA	1467	LGA	MIA	162	1096	18	22
2013	2	23	1823	3	2144	-8	DL	N3752	1043	JFK	SEA	333	2422	18	23
2013	2	23	1823	8	2053	18	9E	N927XJ	3354	JFK	DTW	98	509	18	23
2013	2	23	1823	1	2144	4	UA	N17719	1639	EWR	SNA	352	2434	18	23
2013	2	23	1824	4	2029	-5	DL	N929DL	2019	LGA	MSP	153	1020	18	24
2013	2	23	1825	-4	2206	20	UA	N17730	1284	EWR	AUS	249	1504	18	25
2013	2	23	1826	-4	2006	-9	MQ	N1EAMQ	4674	LGA	CLE	72	419	18	26
2013	2	23	1827	-3	1957	-8	WN	N8306H	959	LGA	MDW	116	725	18	27
2013	2	23	1828	4	2137	1	UA	N38458	1188	EWR	SAN	344	2425	18	28
2013	2	23	1829	9	2000	11	9E	N8604C	3843	JFK	SYR	46	209	18	29
2013	2	23	1834	-1	2005	15	MQ	N642MQ	3944	JFK	BWI	40	184	18	34
2013	2	23	1835	35	2030	46	B6	N307JB	1185	JFK	RDU	78	427	18	35
2013	2	23	1835	90	2011	101	MQ	N821MQ	4410	JFK	DCA	50	213	18	35
2013	2	23	1836	-4	2004	-16	MQ	N520MQ	3730	EWR	ORD	117	719	18	36
2013	2	23	1845	-10	2049	-11	US	N746UW	1491	LGA	CLT	102	544	18	45
2013	2	23	1849	-6	2220	8	DL	N927DA	2391	JFK	TPA	168	1005	18	49
2013	2	23	1850	8	2102	-8	UA	N75426	1701	EWR	DEN	229	1605	18	50
2013	2	23	1853	3	2222	-7	DL	N961DL	1108	JFK	MIA	167	1089	18	53
2013	2	23	1856	-5	2016	-26	UA	N78524	1101	EWR	ORD	115	719	18	56
2013	2	23	1858	-7	1957	-21	EV	N13964	4417	EWR	PWM	44	284	18	58
2013	2	23	1859	0	2127	-18	DL	N912DE	947	LGA	ATL	127	762	18	59
2013	2	23	1859	1	2142	-28	UA	N77295	1175	EWR	SEA	314	2402	18	59
2013	2	23	1900	0	2119	23	9E	N929XJ	3329	JFK	PIT	71	340	19	0
2013	2	23	1903	3	2245	10	DL	N718TW	87	JFK	LAX	341	2475	19	3
2013	2	23	1903	33	2213	52	B6	N644JB	711	JFK	LAS	317	2248	19	3
2013	2	23	1905	-10	2215	-15	DL	N373DA	1729	JFK	LAS	320	2248	19	5
2013	2	23	1905	-10	2255	29	B6	N613JB	147	JFK	RSW	185	1074	19	5
2013	2	23	1908	-7	2228	20	B6	N524JB	155	JFK	MCO	154	944	19	8
2013	2	23	1909	4	2221	-4	AA	N335AA	21	JFK	LAX	334	2475	19	9
2013	2	23	1910	0	2247	-24	DL	N722TW	1967	JFK	SFO	346	2586	19	10
2013	2	23	1910	0	2142	-20	UA	N75425	1028	EWR	LAS	310	2227	19	10
2013	2	23	1912	43	2057	39	EV	N12552	4202	EWR	STL	151	872	19	12
2013	2	23	1914	19	2230	33	DL	N342NB	1099	JFK	MSY	211	1182	19	14
2013	2	23	1915	15	2149	16	FL	N998AT	645	LGA	ATL	134	762	19	15
2013	2	23	1916	-4	2256	10	DL	N3757D	869	JFK	FLL	164	1069	19	16
2013	2	23	1917	22	2239	22	DL	N3773D	2159	JFK	MCO	153	944	19	17
2013	2	23	1919	-6	2224	-23	DL	N942DL	2143	LGA	MIA	165	1096	19	19
2013	2	23	1919	-3	2120	-7	EV	N14998	4153	EWR	CLT	105	529	19	19
2013	2	23	1919	49	2232	27	AA	N3CHAA	269	JFK	SEA	326	2422	19	19
2013	2	23	1921	4	2220	-6	UA	N38446	1292	EWR	FLL	162	1065	19	21
2013	2	23	1922	-3	2132	8	9E	N937XJ	3331	JFK	RDU	79	427	19	22
2013	2	23	1922	-3	2117	34	9E	N8969A	4127	JFK	IAD	50	228	19	22
2013	2	23	1922	12	2250	22	B6	N779JB	87	JFK	SLC	285	1990	19	22
2013	2	23	1923	123	2142	105	DL	N361NW	884	LGA	DEN	241	1620	19	23
2013	2	23	1924	-1	2305	2	DL	N388DA	6	JFK	SLC	284	1990	19	24
2013	2	23	1925	-4	2253	6	DL	N351NW	1854	LGA	FLL	166	1076	19	25
2013	2	23	1926	-3	2232	-14	DL	N370NB	1133	LGA	RSW	166	1080	19	26
2013	2	23	1927	-3	2219	15	UA	N38454	112	EWR	MSY	201	1167	19	27
2013	2	23	1928	303	2107	324	EV	N834AS	5712	JFK	IAD	51	228	19	28
2013	2	23	1929	229	2154	252	9E	N925XJ	3523	JFK	ORD	127	740	19	29
2013	2	23	1930	-5	2335	1	DL	N3764D	2162	JFK	PHX	317	2153	19	30
2013	2	23	1930	-5	2241	-7	DL	N949DL	1435	LGA	TPA	165	1010	19	30
2013	2	23	1930	5	2224	-5	DL	N906DE	1485	LGA	MCO	143	950	19	30
2013	2	23	1930	-4	2107	-11	UA	N16701	1023	EWR	CLE	68	404	19	30
2013	2	23	1931	151	2201	148	DL	N368NB	2042	EWR	ATL	134	746	19	31
2013	2	23	1931	-5	2210	4	EV	N12172	4147	EWR	ATL	137	746	19	31
2013	2	23	1932	-8	2232	-13	B6	N706JB	381	LGA	FLL	160	1076	19	32
2013	2	23	1933	-12	2333	52	9E	N928XJ	3287	JFK	JAX	147	828	19	33
2013	2	23	1934	-6	2309	29	AA	N3KAAA	1787	JFK	TPA	170	1005	19	34
2013	2	23	1934	-1	2327	11	B6	N794JB	645	JFK	SFO	356	2586	19	34
2013	2	23	1936	96	2313	124	B6	N634JB	989	JFK	FLL	167	1069	19	36
2013	2	23	1938	37	2257	59	UA	N810UA	432	EWR	PBI	175	1023	19	38
2013	2	23	1941	46	2215	-1	UA	N812UA	385	EWR	PDX	313	2434	19	41
2013	2	23	1945	-5	2350	22	B6	N590JB	91	JFK	OAK	356	2576	19	45
2013	2	23	1946	-9	2256	-14	AA	N3FHAA	1709	LGA	MIA	162	1096	19	46
2013	2	23	1946	-4	2302	11	UA	N845UA	832	EWR	IAH	232	1400	19	46
2013	2	23	1950	35	2236	16	UA	N23707	1619	EWR	DFW	206	1372	19	50
2013	2	23	1951	31	2254	24	DL	N341NW	2370	LGA	PBI	157	1035	19	51
2013	2	23	1951	56	55	60	AA	N5DXAA	1613	JFK	SJU	189	1598	19	51
2013	2	23	1951	-9	2226	-9	MQ	N509MQ	4662	LGA	ATL	142	762	19	51
2013	2	23	1952	-8	2329	30	B6	N646JB	39	JFK	PBI	163	1028	19	52
2013	2	23	1954	-6	2044	-19	EV	N11548	4162	EWR	ALB	33	143	19	54
2013	2	23	1955	1	2047	-32	UA	N550UA	352	EWR	BOS	32	200	19	55
2013	2	23	1956	-4	2200	17	DL	N371NB	1713	JFK	BOS	32	187	19	56
2013	2	23	1956	86	2336	114	UA	N554UA	535	JFK	LAX	339	2475	19	56
2013	2	23	1959	29	2235	46	9E	N830AY	3798	JFK	CLT	96	541	19	59
2013	2	23	2000	-5	2346	11	VX	N637VA	415	JFK	LAX	349	2475	20	0
2013	2	23	2001	-4	2316	7	UA	N415UA	753	EWR	TPA	170	997	20	1
2013	2	23	2004	69	2316	95	DL	N1602	951	JFK	ATL	132	760	20	4
2013	2	23	2006	261	2158	297	9E	N8938A	3658	JFK	BWI	40	184	20	6
2013	2	23	2007	37	2230	68	9E	N826AY	3916	JFK	ROC	49	264	20	7
2013	2	23	2009	10	2214	30	MQ	N829MQ	4423	JFK	RDU	78	427	20	9
2013	2	23	2011	263	2318	289	DL	N3771K	95	JFK	ATL	130	760	20	11
2013	2	23	2012	-13	2143	-17	FL	N922AT	354	LGA	CAK	74	397	20	12
2013	2	23	2014	14	2330	-2	UA	N77530	1482	EWR	SFO	352	2565	20	14
2013	2	23	2015	100	2214	127	B6	N258JB	130	JFK	BUF	59	301	20	15
2013	2	23	2015	-5	4	37	B6	N649JB	801	JFK	FLL	163	1069	20	15
2013	2	23	2016	-4	2310	-8	UA	N76523	1109	EWR	PBI	157	1023	20	16
2013	2	23	2020	-9	2126	-13	EV	N29917	4583	EWR	MHT	39	209	20	20
2013	2	23	2020	5	2352	23	UA	N33714	1299	EWR	RSW	188	1068	20	20
2013	2	23	2022	47	2300	76	9E	N8577D	3899	JFK	CLE	82	425	20	22
2013	2	23	2022	-13	2311	-9	B6	N267JB	605	EWR	MCO	153	937	20	22
2013	2	23	2023	-7	2	56	B6	N317JB	619	JFK	JAX	147	828	20	23
2013	2	23	2032	32	37	97	B6	N534JB	21	JFK	TPA	174	1005	20	32
2013	2	23	2032	39	2328	34	UA	N39463	1692	EWR	MCO	160	937	20	32
2013	2	23	2033	4	47	62	B6	N351JB	1069	JFK	AUS	242	1521	20	33
2013	2	23	2037	-18	2245	-5	MQ	N725MQ	4573	LGA	DTW	93	502	20	37
2013	2	23	2040	80	2245	90	9E	N906XJ	3525	JFK	ORD	121	740	20	40
2013	2	23	2040	0	31	48	B6	N328JB	629	JFK	HOU	228	1428	20	40
2013	2	23	2041	21	120	9	UA	N37255	1071	EWR	BQN	196	1585	20	41
2013	2	23	2042	27	2224	54	AA	N3BAAA	1762	JFK	BOS	35	187	20	42
2013	2	23	2043	-2	43	46	B6	N637JB	677	JFK	LAX	354	2475	20	43
2013	2	23	2048	68	2345	140	MQ	N501MQ	3783	JFK	CMH	85	483	20	48
2013	2	23	2048	-1	2354	-5	UA	N413UA	490	EWR	FLL	162	1065	20	48
2013	2	23	2050	-10	2341	-5	B6	N535JB	399	LGA	MCO	151	950	20	50
2013	2	23	2102	-5	17	-9	UA	N73291	1120	EWR	MIA	172	1085	21	2
2013	2	23	2109	-6	1	3	B6	N580JB	927	EWR	MCO	152	937	21	9
2013	2	23	2117	-13	20	-1	B6	N570JB	383	LGA	FLL	164	1076	21	17
2013	2	23	2122	-7	8	12	B6	N591JB	97	JFK	DEN	238	1626	21	22
2013	2	23	2126	-3	2225	-20	EV	N16147	4210	EWR	BTV	44	266	21	26
2013	2	23	2129	-6	108	18	AA	N328AA	185	JFK	LAX	357	2475	21	29
2013	2	23	2132	2	2309	14	B6	N231JB	104	JFK	BUF	59	301	21	32
2013	2	23	2133	64	2250	71	9E	N8611A	3609	JFK	PHL	33	94	21	33
2013	2	23	2144	-1	2238	-14	EV	N11165	4390	EWR	PWM	43	284	21	44
2013	2	23	2145	-10	101	13	B6	N187JB	515	EWR	FLL	171	1065	21	45
2013	2	23	2153	-2	36	-17	UA	N547UA	301	EWR	MCO	149	937	21	53
2013	2	23	2155	135	2259	115	9E	N8933B	4091	JFK	BWI	37	184	21	55
2013	2	23	2156	16	2250	1	UA	N37409	1066	EWR	BOS	32	200	21	56
2013	2	23	2201	16	107	33	B6	N768JB	35	JFK	PBI	159	1028	22	1
2013	2	23	2201	62	53	60	UA	N39728	1611	EWR	IAH	210	1400	22	1
2013	2	23	2202	12	128	46	B6	N516JB	325	JFK	TPA	175	1005	22	2
2013	2	23	2204	18	2246	-1	EV	N13538	4276	EWR	BDL	24	116	22	4
2013	2	23	2208	178	2348	185	EV	N13975	4619	EWR	BNA	140	748	22	8
2013	2	23	2213	133	2343	117	9E	N602LR	3320	JFK	BUF	52	301	22	13
2013	2	23	2213	18	110	29	B6	N564JB	43	JFK	MCO	150	944	22	13
2013	2	23	2217	32	255	23	B6	N203JB	701	JFK	SJU	191	1598	22	17
2013	2	23	2217	52	2333	53	MQ	N821MQ	4449	JFK	DCA	49	213	22	17
2013	2	23	2224	-6	307	-5	B6	N506JB	713	JFK	SJU	193	1598	22	24
2013	2	23	2226	58	111	57	B6	N630JB	199	JFK	LAS	309	2248	22	26
2013	2	23	2247	2	2350	-4	B6	N339JB	608	JFK	PWM	41	273	22	47
2013	2	23	2251	0	2351	-6	B6	N523JB	22	JFK	SYR	38	209	22	51
2013	2	23	2259	1	11	-8	B6	N805JB	112	JFK	BUF	52	301	22	59
2013	2	23	2303	138	4	110	9E	N919XJ	3395	JFK	DCA	48	213	23	3
2013	2	23	2349	-3	433	-4	B6	N526JB	739	JFK	PSE	202	1617	23	49
2013	2	23	2355	-3	427	-11	B6	N662JB	707	JFK	SJU	194	1598	23	55
2013	2	23	@	@	@	@	EV	N830AS	5714	JFK	IAD	@	228	@	@
2013	2	23	@	@	@	@	MQ	N622MQ	3985	JFK	CVG	@	589	@	@
2013	2	23	@	@	@	@	UA		778	EWR	ORD	@	719	@	@
2013	2	24	1	76	121	87	B6	N216JB	608	JFK	PWM	56	273	0	1
2013	2	24	10	148	120	151	EV	N11551	4390	EWR	PWM	47	284	0	10
2013	2	24	21	23	500	22	B6	N580JB	707	JFK	SJU	197	1598	0	21
2013	2	24	452	-8	636	-14	US	N427US	881	EWR	CLT	92	529	4	52
2013	2	24	517	2	816	5	UA	N15712	1545	EWR	IAH	217	1400	5	17
2013	2	24	535	-5	840	-10	AA	N5BYAA	1141	JFK	MIA	159	1089	5	35
2013	2	24	549	19	856	25	UA	N24202	1272	LGA	IAH	221	1416	5	49
2013	2	24	551	-9	854	-2	B6	N625JB	507	EWR	FLL	158	1065	5	51
2013	2	24	551	-9	908	19	B6	N658JB	145	JFK	PBI	160	1028	5	51
2013	2	24	552	-8	847	-14	B6	N569JB	371	LGA	FLL	161	1076	5	52
2013	2	24	553	-7	839	-31	AA	N3JLAA	707	LGA	DFW	206	1389	5	53
2013	2	24	554	-6	903	14	B6	N568JB	79	JFK	MCO	150	944	5	54
2013	2	24	555	-5	707	-8	EV	N830AS	5716	JFK	IAD	52	228	5	55
2013	2	24	555	-5	848	-14	UA	N76269	1253	EWR	PBI	151	1023	5	55
2013	2	24	556	-4	727	-34	EV	N741EV	4941	EWR	DTW	76	488	5	56
2013	2	24	556	-4	914	5	UA	N538UA	597	EWR	MIA	170	1085	5	56
2013	2	24	556	-9	841	-24	UA	N38417	1144	EWR	MCO	142	937	5	56
2013	2	24	557	-3	830	-7	DL	N618DL	461	LGA	ATL	116	762	5	57
2013	2	24	558	-2	715	-1	EV	N14558	4346	EWR	IAD	53	212	5	58
2013	2	24	558	-2	709	-16	YV	N519LR	3744	LGA	IAD	51	229	5	58
2013	2	24	600	-5	900	-7	B6	N565JB	501	JFK	FLL	160	1069	6	0
2013	2	24	600	-10	906	-9	AA	N3FXAA	1837	LGA	MIA	166	1096	6	0
2013	2	24	600	-5	926	-4	UA	N502UA	303	JFK	SFO	350	2586	6	0
2013	2	24	603	-7	920	2	B6	N563JB	135	JFK	RSW	167	1074	6	3
2013	2	24	604	-6	903	-7	AA	N639AA	1895	EWR	MIA	156	1085	6	4
2013	2	24	604	19	1120	57	B6	N562JB	725	JFK	BQN	229	1576	6	4
2013	2	24	604	4	908	-19	UA	N76504	1205	EWR	LAX	337	2454	6	4
2013	2	24	605	-10	754	-31	DL	N936DL	1919	LGA	MSP	149	1020	6	5
2013	2	24	605	-4	916	1	UA	N37437	1401	EWR	FLL	163	1065	6	5
2013	2	24	608	-7	832	12	US	N722US	829	JFK	CLT	96	541	6	8
2013	2	24	609	-6	835	-20	9E	N162PQ	3623	JFK	ATL	113	760	6	9
2013	2	24	611	-2	945	-14	UA	N68453	1599	EWR	PHX	305	2133	6	11
2013	2	24	613	13	727	4	B6	N179JB	208	JFK	BUF	55	301	6	13
2013	2	24	614	-6	1109	7	B6	N763JB	709	JFK	SJU	209	1598	6	14
2013	2	24	616	-4	920	-10	UA	N18223	1072	LGA	IAH	225	1416	6	16
2013	2	24	618	-2	735	-22	B6	N304JB	905	JFK	ORD	114	740	6	18
2013	2	24	619	-11	832	-11	US	N536UW	1433	LGA	CLT	106	544	6	19
2013	2	24	620	-10	733	-37	AA	N3HHAA	303	LGA	ORD	108	733	6	20
2013	2	24	621	-9	911	-15	B6	N632JB	983	LGA	TPA	155	1010	6	21
2013	2	24	621	-9	807	-24	US	N195UW	1507	EWR	CLT	91	529	6	21
2013	2	24	623	-7	836	-23	DL	N302NB	1899	LGA	MSY	176	1183	6	23
2013	2	24	625	-10	927	-13	AA	N3ARAA	711	LGA	DFW	208	1389	6	25
2013	2	24	625	0	735	-20	WN	N263WN	1664	EWR	MDW	113	711	6	25
2013	2	24	625	-5	846	-34	UA	N57439	1625	EWR	LAS	299	2227	6	25
2013	2	24	630	0	1121	-19	AA	N3BWAA	413	JFK	SJU	202	1598	6	30
2013	2	24	631	1	936	8	UA	N27213	1115	EWR	TPA	153	997	6	31
2013	2	24	632	-3	935	-13	UA	N417UA	960	EWR	RSW	164	1068	6	32
2013	2	24	632	-3	928	-29	UA	N818UA	421	EWR	SFO	337	2565	6	32
2013	2	24	641	-4	848	2	US	N560UW	1965	EWR	CLT	97	529	6	41
2013	2	24	643	2	747	-9	UA	N54711	1142	EWR	BOS	34	200	6	43
2013	2	24	647	9	913	6	UA	N485UA	444	EWR	DEN	232	1605	6	47
2013	2	24	648	-7	902	-16	UA	N526UA	369	LGA	DEN	235	1620	6	48
2013	2	24	649	19	1024	5	US	N664AW	654	JFK	PHX	310	2153	6	49
2013	2	24	651	-9	1005	-14	DL	N914DE	2003	LGA	MIA	165	1096	6	51
2013	2	24	652	-3	913	-10	B6	N296JB	117	JFK	MSY	184	1182	6	52
2013	2	24	653	-7	958	-17	AA	N3HCAA	2279	LGA	MIA	161	1096	6	53
2013	2	24	654	-1	955	-34	DL	N684DA	1415	JFK	SLC	278	1990	6	54
2013	2	24	654	-6	947	-6	DL	N331NW	2285	LGA	MCO	146	950	6	54
2013	2	24	654	-6	817	-22	UA	N495UA	331	LGA	ORD	112	733	6	54
2013	2	24	655	-5	1005	-9	DL	N369NW	1879	LGA	FLL	171	1076	6	55
2013	2	24	656	-4	807	-30	UA	N486UA	647	EWR	ORD	107	719	6	56
2013	2	24	658	-2	1015	-30	DL	N727TW	1865	JFK	SFO	337	2586	6	58
2013	2	24	659	-6	1020	15	B6	N587JB	987	JFK	MCO	147	944	6	59
2013	2	24	700	-3	1143	-16	UA	N73445	1103	EWR	SJU	205	1608	7	0
2013	2	24	702	52	750	40	WN	N7739A	589	EWR	BWI	37	169	7	2
2013	2	24	704	-1	1014	-21	VX	N639VA	399	JFK	LAX	339	2475	7	4
2013	2	24	705	-5	1210	6	B6	N729JB	715	JFK	SJU	215	1598	7	5
2013	2	24	705	-10	1008	-14	UA	N594UA	499	EWR	FLL	167	1065	7	5
2013	2	24	706	7	933	-5	DL	N666DN	1547	LGA	ATL	115	762	7	6
2013	2	24	706	6	959	-26	WN	N291WN	20	EWR	HOU	215	1411	7	6
2013	2	24	707	-3	820	-30	MQ	N510MQ	3737	EWR	ORD	109	719	7	7
2013	2	24	708	-7	1017	-20	B6	N807JB	671	JFK	LAX	330	2475	7	8
2013	2	24	711	-4	1104	19	AA	N5CBAA	443	JFK	MIA	160	1089	7	11
2013	2	24	714	14	932	-1	FL	N893AT	346	LGA	ATL	118	762	7	14
2013	2	24	716	1	1033	-2	AA	N3EDAA	825	JFK	FLL	159	1069	7	16
2013	2	24	716	16	1006	8	UA	N36447	1627	EWR	PBI	148	1023	7	16
2013	2	24	718	-2	905	-23	DL	N919DL	831	LGA	DTW	80	502	7	18
2013	2	24	719	-6	948	-42	AS	N506AS	11	EWR	SEA	315	2402	7	19
2013	2	24	720	21	1031	32	AA	N327AA	1815	JFK	MCO	148	944	7	20
2013	2	24	720	-4	1020	-14	UA	N68452	1162	EWR	IAH	214	1400	7	20
2013	2	24	721	-8	900	-9	EV	N12540	4685	EWR	GSO	80	445	7	21
2013	2	24	722	-8	1019	-21	AA	N4XLAA	715	LGA	DFW	212	1389	7	22
2013	2	24	722	-7	1025	-1	B6	N705JB	361	LGA	PBI	158	1035	7	22
