id;age;job;marital;education;default;housing;loan;contact;month;day_of_week;campaign;pdays;previous;poutcome;emp.var.rate;cons.price.idx;cons.conf.idx;euribor3m;nr.employed;y
33157;43;management;married;high.school;no;no;yes;telephone;jul;fri;1;999;0;nonexistent;1.4;93.918;-42.7;4.959;5228.1;no
33158;33;management;married;university.degree;no;no;no;cellular;aug;tue;1;999;0;nonexistent;1.4;93.444;-36.1;4.965;5228.1;no
33160;56;management;married;basic.9y;no;yes;no;telephone;jun;tue;3;999;0;nonexistent;1.4;94.465;-41.8;4.864;5228.1;yes
33161;56;housemaid;married;basic.4y;unknown;no;no;cellular;aug;fri;1;999;0;nonexistent;1.4;93.444;-36.1;4.966;5228.1;no
33162;43;technician;divorced;professional.course;unknown;yes;yes;cellular;jul;wed;7;999;0;nonexistent;1.4;93.918;-42.7;4.963;5228.1;no
33163;27;services;single;high.school;no;yes;no;cellular;jul;tue;4;999;0;nonexistent;1.4;93.918;-42.7;4.961;5228.1;no
33164;32;admin.;married;professional.course;no;yes;no;cellular;oct;tue;1;999;0;nonexistent;-3.4;92.431;-26.9;0.742;5017.5;no
33165;69;retired;married;basic.4y;no;yes;no;cellular;oct;thu;1;999;0;nonexistent;-3.4;92.431;-26.9;0.722;5017.5;yes
33167;21;admin.;single;high.school;no;no;yes;cellular;may;thu;1;999;0;nonexistent;-1.8;92.893;-46.2;1.266;5099.1;no
33168;34;services;married;professional.course;no;yes;no;cellular;may;mon;2;999;0;nonexistent;-1.8;92.893;-46.2;1.354;5099.1;no
33169;51;blue-collar;divorced;basic.6y;unknown;no;no;telephone;may;tue;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191;no
33170;42;admin.;married;high.school;no;yes;yes;telephone;oct;fri;1;999;0;nonexistent;-0.1;93.798;-40.4;5.045;5195.8;yes
33171;37;admin.;single;university.degree;no;yes;no;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.86;5191;yes
33172;49;technician;married;professional.course;unknown;yes;yes;cellular;jul;fri;1;999;0;nonexistent;1.4;93.918;-42.7;4.962;5228.1;no
33173;36;blue-collar;single;high.school;no;no;yes;cellular;may;wed;2;999;1;failure;-1.8;92.893;-46.2;1.334;5099.1;yes
33174;51;entrepreneur;married;basic.4y;unknown;yes;no;telephone;may;wed;3;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191;no
33177;52;unknown;married;basic.4y;no;no;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191;no
33181;34;technician;married;unknown;no;yes;no;cellular;nov;tue;1;1;4;success;-1.1;94.767;-50.8;1.046;4963.6;no
33185;28;admin.;married;high.school;no;no;no;telephone;jun;tue;1;999;0;nonexistent;1.4;94.465;-41.8;4.961;5228.1;no
33186;53;blue-collar;single;basic.4y;no;no;no;cellular;nov;wed;2;999;0;nonexistent;-0.1;93.2;-42;4.12;5195.8;no
33187;32;admin.;married;university.degree;no;no;no;telephone;jul;thu;1;999;0;nonexistent;1.4;93.918;-42.7;4.963;5228.1;no
33189;35;blue-collar;divorced;basic.9y;no;yes;no;cellular;jul;tue;1;999;0;nonexistent;1.4;93.918;-42.7;4.961;5228.1;no
33190;58;admin.;married;high.school;no;yes;no;cellular;nov;fri;1;999;0;nonexistent;-0.1;93.2;-42;4.021;5195.8;no
33191;39;housemaid;divorced;basic.9y;no;yes;no;cellular;jul;thu;1;999;0;nonexistent;1.4;93.918;-42.7;4.958;5228.1;no
33192;39;technician;married;professional.course;no;yes;no;cellular;may;thu;3;999;1;failure;-1.8;92.893;-46.2;1.327;5099.1;no
33194;29;student;single;high.school;no;yes;yes;cellular;nov;thu;1;3;3;success;-1.1;94.767;-50.8;1.05;4963.6;yes
33196;40;technician;married;professional.course;unknown;no;yes;telephone;may;tue;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191;no
33197;30;technician;married;university.degree;no;yes;yes;cellular;jul;mon;4;999;0;nonexistent;-1.7;94.215;-40.3;0.87;4991.6;yes
33198;27;admin.;married;high.school;no;yes;no;cellular;may;wed;3;999;0;nonexistent;-1.8;92.893;-46.2;1.281;5099.1;no
33200;48;admin.;married;basic.6y;no;no;no;telephone;mar;mon;5;999;0;nonexistent;-1.8;92.843;-50;1.811;5099.1;no
33201;49;management;married;high.school;no;no;no;cellular;nov;wed;1;999;0;nonexistent;-0.1;93.2;-42;4.12;5195.8;no
33204;48;services;married;basic.4y;unknown;no;no;cellular;aug;thu;2;999;0;nonexistent;1.4;93.444;-36.1;4.968;5228.1;no
33205;71;admin.;married;basic.4y;no;yes;yes;cellular;may;fri;4;3;2;success;-1.8;93.876;-40;0.684;5008.7;yes
33206;52;unemployed;married;university.degree;no;yes;no;cellular;nov;fri;7;999;1;failure;-0.1;93.2;-42;4.021;5195.8;no
33208;37;services;married;high.school;no;no;no;telephone;jun;mon;1;999;0;nonexistent;1.4;94.465;-41.8;4.865;5228.1;no
33209;34;blue-collar;single;basic.9y;unknown;yes;no;telephone;may;mon;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191;no
33213;39;services;single;high.school;unknown;yes;yes;telephone;jun;mon;1;999;0;nonexistent;1.4;94.465;-41.8;4.865;5228.1;yes
33214;46;blue-collar;married;basic.9y;unknown;no;no;cellular;aug;thu;1;999;0;nonexistent;1.4;93.444;-36.1;4.968;5228.1;no
33215;42;management;married;university.degree;no;no;no;telephone;jun;wed;3;999;0;nonexistent;1.4;94.465;-41.8;4.959;5228.1;no
33216;38;blue-collar;divorced;unknown;no;yes;no;telephone;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191;no
33217;46;blue-collar;married;basic.9y;no;yes;no;cellular;aug;wed;1;999;0;nonexistent;1.4;93.444;-36.1;4.967;5228.1;no
33219;47;blue-collar;married;basic.6y;no;yes;no;telephone;jun;thu;1;999;0;nonexistent;1.4;94.465;-41.8;4.961;5228.1;no
33221;31;admin.;single;university.degree;no;yes;no;cellular;aug;thu;1;999;0;nonexistent;1.4;93.444;-36.1;4.963;5228.1;no
33222;56;technician;married;basic.4y;no;yes;no;telephone;may;mon;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191;no
33223;25;technician;single;professional.course;no;yes;yes;telephone;may;tue;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191;no
33224;41;services;married;high.school;no;yes;no;telephone;may;tue;4;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191;no
33225;49;admin.;married;high.school;no;no;no;cellular;aug;fri;1;999;0;nonexistent;1.4;93.444;-36.1;4.966;5228.1;no
33227;33;blue-collar;single;basic.6y;no;no;no;telephone;may;tue;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191;no
33229;29;admin.;single;high.school;no;yes;no;cellular;jun;mon;1;999;0;nonexistent;-2.9;92.963;-40.8;1.266;5076.2;yes
33230;37;admin.;married;high.school;no;yes;no;telephone;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.859;5191;no
33234;52;technician;married;basic.9y;no;yes;yes;telephone;jun;thu;3;999;0;nonexistent;1.4;94.465;-41.8;4.955;5228.1;no
33235;40;blue-collar;married;professional.course;no;yes;no;cellular;jul;mon;3;999;0;nonexistent;1.4;93.918;-42.7;4.962;5228.1;no
33236;34;technician;married;professional.course;no;no;no;cellular;jul;wed;3;999;0;nonexistent;1.4;93.918;-42.7;4.963;5228.1;no
33238;38;blue-collar;single;university.degree;unknown;no;no;telephone;may;tue;1;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191;no
33239;45;admin.;married;basic.6y;no;no;yes;cellular;jul;fri;2;999;0;nonexistent;1.4;93.918;-42.7;4.962;5228.1;no
33240;37;technician;married;high.school;no;yes;no;telephone;jun;tue;3;999;0;nonexistent;1.4;94.465;-41.8;4.864;5228.1;no
33241;19;student;single;basic.9y;no;yes;no;cellular;may;fri;1;999;0;nonexistent;-1.8;92.893;-46.2;1.259;5099.1;yes
33244;50;admin.;divorced;basic.9y;no;yes;no;telephone;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.859;5191;no
33245;34;management;married;university.degree;no;yes;no;cellular;nov;wed;1;999;0;nonexistent;-0.1;93.2;-42;4.12;5195.8;no
33246;56;blue-collar;married;basic.4y;unknown;no;no;telephone;may;wed;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191;no
33249;42;services;married;basic.4y;no;no;no;cellular;jul;mon;3;999;0;nonexistent;1.4;93.918;-42.7;4.962;5228.1;no
33250;23;admin.;single;professional.course;no;yes;no;cellular;jul;wed;2;999;0;nonexistent;1.4;93.918;-42.7;4.963;5228.1;yes
33251;38;self-employed;married;high.school;no;yes;no;telephone;jul;tue;5;999;0;nonexistent;1.4;93.918;-42.7;4.961;5228.1;no
33252;47;blue-collar;divorced;basic.4y;no;no;no;telephone;may;fri;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191;no
33254;31;technician;married;basic.9y;no;yes;no;cellular;jul;wed;1;999;0;nonexistent;1.4;93.918;-42.7;4.963;5228.1;no
33255;60;management;married;university.degree;no;yes;yes;telephone;sep;thu;1;999;0;nonexistent;-3.4;92.379;-29.8;0.809;5017.5;no
33256;26;services;divorced;basic.6y;no;no;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191;no
33257;29;services;married;high.school;no;yes;yes;telephone;may;wed;3;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191;no
33258;38;services;single;high.school;no;yes;no;telephone;sep;thu;1;9;3;success;-1.1;94.199;-37.5;0.879;4963.6;no
33259;59;self-employed;married;basic.9y;no;yes;no;cellular;aug;wed;3;999;0;nonexistent;1.4;93.444;-36.1;4.965;5228.1;no
33260;29;technician;single;professional.course;no;yes;yes;cellular;aug;tue;1;999;0;nonexistent;-2.9;92.201;-31.4;0.883;5076.2;no
33261;32;blue-collar;married;basic.6y;no;yes;yes;cellular;may;mon;1;999;1;failure;-1.8;92.893;-46.2;1.299;5099.1;no
33262;34;services;divorced;basic.9y;no;no;no;cellular;jul;fri;1;999;0;nonexistent;1.4;93.918;-42.7;4.963;5228.1;no
33264;33;management;married;university.degree;no;no;no;telephone;jun;mon;1;999;0;nonexistent;1.4;94.465;-41.8;4.961;5228.1;no
33265;48;services;married;high.school;no;no;no;telephone;sep;tue;1;999;0;nonexistent;-1.1;94.199;-37.5;0.881;4963.6;no
33266;32;unemployed;married;professional.course;no;yes;no;telephone;nov;tue;1;999;0;nonexistent;-0.1;93.2;-42;4.343;5195.8;yes
33268;41;services;married;high.school;no;no;no;cellular;may;thu;4;999;1;failure;-1.8;92.893;-46.2;1.266;5099.1;no
33269;57;management;married;university.degree;no;no;no;telephone;jun;fri;1;999;0;nonexistent;1.4;94.465;-41.8;4.959;5228.1;no
33271;33;blue-collar;married;basic.9y;no;no;yes;cellular;jul;mon;2;999;0;nonexistent;1.4;93.918;-42.7;4.96;5228.1;no
33272;54;retired;married;basic.4y;no;no;no;cellular;nov;fri;1;999;0;nonexistent;-0.1;93.2;-42;4.021;5195.8;no
33273;31;technician;married;university.degree;no;no;no;cellular;aug;thu;2;999;0;nonexistent;1.4;93.444;-36.1;4.964;5228.1;no
33274;59;retired;married;basic.9y;no;no;no;cellular;aug;wed;1;999;0;nonexistent;1.4;93.444;-36.1;4.964;5228.1;no
33276;59;services;divorced;basic.6y;no;yes;no;cellular;may;tue;1;999;1;failure;-1.8;92.893;-46.2;1.291;5099.1;no
33277;33;self-employed;single;basic.4y;no;yes;no;telephone;may;fri;2;999;0;nonexistent;1.1;93.994;-36.4;4.864;5191;no
33278;42;blue-collar;single;basic.4y;no;no;no;telephone;jun;wed;2;999;0;nonexistent;1.4;94.465;-41.8;4.864;5228.1;no
33280;66;retired;married;university.degree;no;no;yes;cellular;aug;mon;1;999;0;nonexistent;-2.9;92.201;-31.4;0.843;5076.2;no
33284;30;technician;single;basic.9y;no;yes;no;cellular;may;mon;1;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1;no
33285;30;technician;married;professional.course;no;yes;no;cellular;jul;mon;2;999;0;nonexistent;1.4;93.918;-42.7;4.962;5228.1;no
33286;37;admin.;married;university.degree;no;no;no;telephone;jun;fri;3;999;0;nonexistent;1.4;94.465;-41.8;4.967;5228.1;no
33288;41;blue-collar;married;basic.9y;no;yes;no;cellular;apr;mon;2;999;0;nonexistent;-1.8;93.075;-47.1;1.405;5099.1;no
33289;24;student;single;high.school;no;no;no;telephone;jun;wed;1;999;0;nonexistent;1.4;94.465;-41.8;4.864;5228.1;no
33290;37;housemaid;single;university.degree;no;no;no;cellular;may;fri;2;999;0;nonexistent;-1.8;92.893;-46.2;1.259;5099.1;yes
33291;31;admin.;single;university.degree;no;yes;no;cellular;nov;thu;2;999;0;nonexistent;-0.1;93.2;-42;4.076;5195.8;no
33293;28;technician;single;professional.course;no;yes;no;cellular;apr;thu;1;999;2;failure;-1.8;93.075;-47.1;1.483;5099.1;no
33294;26;blue-collar;married;basic.9y;unknown;yes;no;cellular;jul;tue;1;999;0;nonexistent;1.4;93.918;-42.7;4.962;5228.1;no
33295;58;entrepreneur;married;university.degree;no;no;no;cellular;jul;wed;1;999;0;nonexistent;1.4;93.918;-42.7;4.963;5228.1;no
33298;38;blue-collar;single;basic.9y;no;yes;no;telephone;may;fri;1;999;0;nonexistent;1.1;93.994;-36.4;4.864;5191;no
33301;34;technician;married;professional.course;no;yes;no;cellular;aug;fri;8;999;0;nonexistent;1.4;93.444;-36.1;4.964;5228.1;no
33302;23;blue-collar;single;high.school;no;no;no;cellular;jul;thu;1;999;0;nonexistent;1.4;93.918;-42.7;4.963;5228.1;no
33303;52;blue-collar;single;basic.9y;unknown;yes;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.86;5191;no
33304;31;admin.;single;basic.9y;no;no;no;cellular;jul;fri;1;999;0;nonexistent;1.4;93.918;-42.7;4.957;5228.1;yes
33305;30;technician;single;university.degree;no;yes;no;cellular;aug;thu;3;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;yes
33308;57;retired;married;basic.4y;no;yes;no;cellular;nov;wed;1;3;2;success;-3.4;92.649;-30.1;0.716;5017.5;no
33309;46;blue-collar;married;basic.9y;no;yes;no;cellular;aug;wed;2;999;0;nonexistent;1.4;93.444;-36.1;4.964;5228.1;no
33310;28;student;single;high.school;no;yes;no;cellular;jun;mon;2;999;0;nonexistent;-2.9;92.963;-40.8;1.266;5076.2;yes
33311;24;admin.;single;high.school;no;yes;no;cellular;may;wed;2;999;0;nonexistent;-1.8;92.893;-46.2;1.281;5099.1;no
33312;34;services;married;high.school;unknown;no;no;telephone;may;tue;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191;no
33314;51;blue-collar;married;basic.9y;no;yes;no;cellular;aug;wed;1;6;4;success;-1.7;94.027;-38.3;0.903;4991.6;yes
33315;26;technician;married;professional.course;no;no;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.86;5191;no
33319;41;entrepreneur;single;high.school;no;yes;no;cellular;jul;thu;3;999;0;nonexistent;1.4;93.918;-42.7;4.962;5228.1;no
33320;44;blue-collar;married;basic.9y;no;no;no;cellular;may;thu;3;999;0;nonexistent;-1.8;92.893;-46.2;1.327;5099.1;no
33321;42;technician;single;professional.course;no;no;no;cellular;may;wed;2;999;0;nonexistent;-1.8;92.893;-46.2;1.281;5099.1;yes
33322;31;technician;single;professional.course;unknown;yes;yes;cellular;aug;fri;7;999;0;nonexistent;1.4;93.444;-36.1;4.963;5228.1;no
33323;58;admin.;divorced;high.school;no;no;no;telephone;oct;thu;1;999;0;nonexistent;-0.1;93.798;-40.4;4.794;5195.8;no
33326;45;blue-collar;married;basic.9y;no;yes;no;telephone;may;mon;3;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191;no
33327;28;admin.;single;high.school;no;yes;no;cellular;jul;thu;1;999;0;nonexistent;1.4;93.918;-42.7;4.958;5228.1;no
33330;41;admin.;divorced;high.school;no;yes;no;cellular;aug;fri;2;6;3;success;-1.7;94.027;-38.3;0.905;4991.6;yes
33331;37;blue-collar;married;basic.9y;no;no;yes;cellular;apr;fri;2;999;0;nonexistent;-1.8;93.075;-47.1;1.405;5099.1;no
33333;31;admin.;married;university.degree;unknown;yes;no;telephone;may;mon;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191;no
33337;75;retired;married;unknown;no;no;no;telephone;aug;tue;2;999;4;failure;-1.7;94.027;-38.3;0.899;4991.6;yes
33338;56;admin.;married;high.school;no;no;no;telephone;jun;fri;2;999;0;nonexistent;1.4;94.465;-41.8;4.959;5228.1;no
33339;37;self-employed;divorced;high.school;no;no;no;telephone;may;tue;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191;no
33340;38;admin.;married;university.degree;no;yes;no;cellular;nov;tue;1;3;3;success;-3.4;92.649;-30.1;0.715;5017.5;yes
33341;37;services;married;high.school;no;yes;no;telephone;may;fri;1;999;0;nonexistent;1.1;93.994;-36.4;4.859;5191;no
33344;27;technician;single;professional.course;no;no;no;telephone;jun;fri;5;999;0;nonexistent;1.4;94.465;-41.8;4.967;5228.1;no
33345;37;admin.;married;university.degree;unknown;no;yes;cellular;aug;thu;1;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
33347;29;admin.;single;university.degree;no;no;no;cellular;apr;thu;2;999;0;nonexistent;-1.8;93.075;-47.1;1.41;5099.1;yes
33348;51;blue-collar;married;basic.4y;unknown;no;no;cellular;nov;tue;1;999;0;nonexistent;-0.1;93.2;-42;4.153;5195.8;no
33350;41;services;divorced;high.school;no;yes;no;cellular;may;fri;4;999;1;failure;-1.8;92.893;-46.2;1.313;5099.1;no
33351;26;entrepreneur;single;high.school;no;yes;no;cellular;may;mon;2;999;0;nonexistent;-1.8;92.893;-46.2;1.244;5099.1;no
33352;33;admin.;single;university.degree;no;no;no;cellular;aug;fri;5;999;0;nonexistent;1.4;93.444;-36.1;4.964;5228.1;no
33353;40;housemaid;married;basic.4y;unknown;no;no;cellular;jul;fri;2;999;0;nonexistent;1.4;93.918;-42.7;4.963;5228.1;no
33354;39;blue-collar;married;professional.course;no;no;no;cellular;nov;mon;1;999;0;nonexistent;-0.1;93.2;-42;4.191;5195.8;no
33356;43;admin.;married;university.degree;unknown;unknown;unknown;telephone;jun;tue;2;999;0;nonexistent;1.4;94.465;-41.8;4.961;5228.1;no
33357;42;blue-collar;married;basic.9y;unknown;no;no;telephone;may;fri;9;999;0;nonexistent;1.1;93.994;-36.4;4.859;5191;no
33359;46;blue-collar;single;basic.4y;unknown;yes;no;telephone;jul;wed;6;999;0;nonexistent;1.4;93.918;-42.7;4.957;5228.1;no
33360;56;services;divorced;high.school;unknown;no;no;telephone;may;mon;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191;no
33361;30;blue-collar;single;basic.9y;no;yes;no;cellular;jul;mon;3;999;0;nonexistent;1.4;93.918;-42.7;4.962;5228.1;no
33362;48;services;divorced;high.school;unknown;no;no;cellular;apr;thu;2;999;1;failure;-1.8;93.075;-47.1;1.41;5099.1;no
33364;33;admin.;married;high.school;no;no;no;cellular;jul;fri;2;999;0;nonexistent;1.4;93.918;-42.7;4.957;5228.1;no
33366;37;blue-collar;married;basic.9y;no;yes;yes;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.86;5191;no
33368;66;retired;married;unknown;no;no;no;cellular;aug;mon;1;999;2;failure;-2.9;92.201;-31.4;0.861;5076.2;no
33369;35;services;single;high.school;no;yes;yes;cellular;may;thu;1;999;0;nonexistent;-1.8;92.893;-46.2;1.327;5099.1;no
33370;53;blue-collar;married;basic.9y;unknown;no;no;telephone;may;wed;5;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191;no
33371;43;admin.;single;high.school;no;no;no;telephone;apr;fri;3;999;0;nonexistent;-1.8;93.075;-47.1;1.405;5099.1;no
33372;44;entrepreneur;married;basic.6y;unknown;no;yes;telephone;jun;tue;4;999;0;nonexistent;1.4;94.465;-41.8;4.864;5228.1;no
33373;34;admin.;married;university.degree;unknown;no;no;cellular;jul;wed;1;999;0;nonexistent;1.4;93.918;-42.7;4.963;5228.1;no
33377;29;admin.;single;university.degree;no;no;no;cellular;jul;wed;6;999;0;nonexistent;1.4;93.918;-42.7;4.957;5228.1;no
33378;31;management;married;university.degree;no;yes;yes;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191;no
33379;42;admin.;married;university.degree;no;yes;no;telephone;may;tue;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191;no
33380;54;blue-collar;married;basic.4y;no;yes;no;telephone;may;tue;5;999;0;nonexistent;-1.8;92.893;-46.2;1.291;5099.1;no
33381;42;blue-collar;married;basic.9y;no;no;no;cellular;may;thu;1;999;0;nonexistent;-1.8;92.893;-46.2;1.266;5099.1;no
33383;58;admin.;divorced;university.degree;no;yes;no;telephone;aug;thu;6;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
33384;29;management;single;university.degree;no;no;no;cellular;aug;tue;1;999;0;nonexistent;1.4;93.444;-36.1;4.963;5228.1;no
33385;40;technician;married;professional.course;no;no;no;telephone;jun;fri;2;999;0;nonexistent;1.4;94.465;-41.8;4.959;5228.1;no
33386;48;entrepreneur;married;basic.4y;no;no;yes;telephone;may;thu;8;999;0;nonexistent;1.1;93.994;-36.4;4.86;5191;no
33387;42;management;married;university.degree;no;yes;yes;cellular;aug;wed;3;999;0;nonexistent;1.4;93.444;-36.1;4.964;5228.1;no
33388;31;admin.;married;university.degree;no;yes;no;cellular;aug;wed;1;999;0;nonexistent;1.4;93.444;-36.1;4.964;5228.1;no
33390;38;admin.;single;basic.9y;no;no;no;telephone;jun;thu;1;999;0;nonexistent;1.4;94.465;-41.8;4.958;5228.1;no
33391;39;admin.;single;high.school;no;no;no;cellular;apr;mon;2;999;0;nonexistent;-1.8;93.075;-47.1;1.405;5099.1;no
33392;56;entrepreneur;divorced;university.degree;no;no;no;cellular;apr;wed;2;999;0;nonexistent;-1.8;93.075;-47.1;1.498;5099.1;no
33393;53;admin.;single;high.school;no;no;no;telephone;jun;thu;1;999;0;nonexistent;1.4;94.465;-41.8;4.961;5228.1;no
33396;52;unemployed;married;high.school;no;yes;no;telephone;jun;tue;2;999;0;nonexistent;1.4;94.465;-41.8;4.961;5228.1;no
33397;54;blue-collar;unknown;basic.6y;unknown;no;no;telephone;jun;mon;18;999;0;nonexistent;1.4;94.465;-41.8;4.961;5228.1;no
33398;26;self-employed;single;university.degree;no;no;no;cellular;may;wed;1;999;0;nonexistent;-1.8;92.893;-46.2;1.27;5099.1;no
33400;29;student;single;university.degree;no;no;no;cellular;jul;thu;1;999;0;nonexistent;1.4;93.918;-42.7;4.963;5228.1;no
33401;35;admin.;married;university.degree;no;yes;yes;telephone;may;mon;3;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191;no
33403;42;technician;single;basic.9y;no;no;no;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191;no
33404;39;entrepreneur;married;university.degree;no;no;no;cellular;nov;thu;1;999;0;nonexistent;-0.1;93.2;-42;4.076;5195.8;no
33405;38;admin.;married;high.school;no;no;no;cellular;jul;wed;3;999;0;nonexistent;1.4;93.918;-42.7;4.963;5228.1;no
33407;51;technician;married;basic.9y;no;no;no;telephone;jun;fri;1;999;0;nonexistent;-2.9;92.963;-40.8;1.268;5076.2;yes
33409;76;retired;married;basic.4y;no;no;no;cellular;aug;fri;1;999;1;failure;-2.9;92.201;-31.4;0.849;5076.2;no
